date,datetime,total_donors,total_amount,start
2016-02-12,"Fri, 12 Feb 2016 05:00:39 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:01:40 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:02:41 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:03:42 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:04:42 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:05:43 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:06:44 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:07:45 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:08:46 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:09:47 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:10:48 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:11:48 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:12:49 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:13:50 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:14:51 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:15:52 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:16:53 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:17:53 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:18:54 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:19:55 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:20:56 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:21:57 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:22:58 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:23:58 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:24:59 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:26:00 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:27:02 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:28:04 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:29:05 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:30:06 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:31:08 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:32:09 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:33:10 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:34:10 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:35:11 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:36:12 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-12,"Fri, 12 Feb 2016 05:37:13 GMT",5074,238318.89,2016-01-26 12:00:00
