date,datetime,total_donors,total_amount,start
2016-02-03,"Wed, 03 Feb 2016 05:00:30 GMT",4846,230354.96,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:01:30 GMT",4851,230493.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:02:31 GMT",4851,230493.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:03:32 GMT",4851,230493.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:04:32 GMT",4851,230493.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:05:33 GMT",4851,230493.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:06:34 GMT",4851,230493.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:07:35 GMT",4851,230493.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:08:36 GMT",4852,230543.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:09:36 GMT",4852,230543.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:10:37 GMT",4852,230543.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:11:38 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:12:38 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:13:39 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:14:40 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:15:40 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:16:41 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:17:42 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:18:43 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:19:43 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:20:44 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:21:45 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:22:45 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:23:46 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:24:47 GMT",4853,230643.12,2016-01-26 12:00:00
2016-02-03,"Wed, 03 Feb 2016 05:25:48 GMT",4853,230643.12,2016-01-26 12:00:00
