date,datetime,total_donors,total_amount,start
2015-10-20,"Tue, 20 Oct 2015 04:00:36 GMT",3139,118338.59,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:01:37 GMT",3140,118358.75,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:02:37 GMT",3141,118383.75,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:03:38 GMT",3143,118460.25,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:04:39 GMT",3143,118460.25,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:05:39 GMT",3143,118460.25,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:06:40 GMT",3143,118460.25,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:07:41 GMT",3144,118470.25,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:08:41 GMT",3145,118490.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:09:42 GMT",3145,118490.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:10:43 GMT",3145,118490.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:11:43 GMT",3145,118490.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:12:44 GMT",3145,118490.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:13:44 GMT",3146,118515.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:14:45 GMT",3146,118515.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:15:46 GMT",3146,118515.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:16:46 GMT",3146,118515.41,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:17:47 GMT",3147,118535.57,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:18:47 GMT",3147,118535.57,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:19:48 GMT",3147,118535.57,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:20:49 GMT",3147,118535.57,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:21:49 GMT",3147,118535.57,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:22:50 GMT",3148,118550.57,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:23:51 GMT",3149,118575.57,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:24:51 GMT",3150,118595.73,2015-10-15 00:00:00
2015-10-20,"Tue, 20 Oct 2015 04:25:52 GMT",3151,118615.89,2015-10-15 00:00:00
