date,datetime,total_donors,total_amount,start
2015-11-14,"Sun, 15 Nov 2015 03:15:34 GMT",10081,446603.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:16:35 GMT",10081,446603.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:17:36 GMT",10081,446603.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:18:36 GMT",10081,446603.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:19:37 GMT",10083,446653.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:20:38 GMT",10083,446653.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:21:38 GMT",10083,446653.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:22:39 GMT",10083,446653.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:23:40 GMT",10083,446653.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:24:40 GMT",10083,446653.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:25:41 GMT",10084,446678.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:26:42 GMT",10084,446678.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:27:42 GMT",10084,446678.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:28:43 GMT",10084,446678.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:29:44 GMT",10084,446678.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:30:44 GMT",10084,446678.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:31:45 GMT",10084,446678.99,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:32:45 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:33:46 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:34:47 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:35:47 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:36:48 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:37:49 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:38:49 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:39:50 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:40:51 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:41:51 GMT",10085,446699.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:42:52 GMT",10086,446724.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:43:53 GMT",10086,446724.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:44:54 GMT",10086,446724.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:45:55 GMT",10086,446724.15,2015-10-27 00:00:00
2015-11-14,"Sun, 15 Nov 2015 03:46:55 GMT",10086,446724.15,2015-10-27 00:00:00
