date,datetime,total_donors,total_amount,start
2015-12-05,"Sat, 05 Dec 2015 05:00:12 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:01:13 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:02:14 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:03:14 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:04:15 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:05:16 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:06:16 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:07:17 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:08:18 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:09:18 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:10:19 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:11:20 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:12:21 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:13:21 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:14:22 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:15:23 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:16:23 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:17:24 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:18:25 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:19:32 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:20:33 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:21:34 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:22:35 GMT",1837,78003.62,2015-11-26 00:00:00
2015-12-05,"Sat, 05 Dec 2015 05:23:35 GMT",1837,78003.62,2015-11-26 00:00:00
