date,datetime,total_donors,total_amount,start
2015-10-14,"Wed, 14 Oct 2015 04:00:55 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:01:55 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:02:56 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:03:57 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:04:58 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:05:58 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:06:59 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:08:00 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:09:00 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:10:01 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:11:04 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:12:05 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:13:05 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:14:06 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:15:07 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:16:08 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:17:08 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:18:09 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:19:10 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:20:12 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:21:12 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:22:13 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:23:14 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:24:14 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:25:15 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:26:16 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:27:17 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:28:17 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:29:18 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:30:19 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:31:20 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:32:20 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:33:21 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:34:22 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:35:22 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:36:23 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:37:24 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:38:25 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:39:25 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:40:26 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:41:27 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:42:28 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:43:28 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:44:29 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:45:30 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:46:30 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:47:31 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:48:32 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:49:33 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:50:33 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:51:34 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:52:35 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:53:35 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:54:36 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:55:37 GMT",12498,530131.75,2015-09-22 00:00:00
2015-10-14,"Wed, 14 Oct 2015 04:56:38 GMT",12498,530131.75,2015-09-22 00:00:00
